Unnamed: 0,user_name,date,rating,review_text
633,陳玉玲,1년 전,5,"(Google 번역 제공) 부산의 벚꽃 명소

(원문)
釜山賞櫻必來景點"
635,Jaden Kim,1년 전,5,"It's very good to romantic date!

(Google 번역 제공)
낭만적 인 데이트에 아주 좋습니다!"
637,Suzy Tsai,1년 전,5,"(Google 번역 제공) 벚꽃은 장관이다

(원문)
櫻花盛開很壯觀"
638,Maqsood Chattha,1년 전,5,"(Google 번역 제공) Ch Muhammad maqsood chattha

(원문)
Ch Muhammad maqsood chattha"
642,Lutf Rahman,1년 전,3,"It is large and entertaiment place

(Google 번역 제공)
크고 유쾌한 장소입니다."
644,H F,1년 전,5,"We can do any sports

(Google 번역 제공)
우리는 모든 스포츠를 할 수 있습니다"
646,htike aung,1년 전,5,"nice place for drone lover

(Google 번역 제공)
무인 항공기 애인을위한 좋은 장소"
649,CJ CHUNG,1년 전,5,"The Chemical Brothers

(Google 번역 제공)
화학 형제"
654,Youtube BLUD,1년 전,5,"A+

(Google 번역 제공)
A +"
656,김남,1년 전,3,"so so

(Google 번역 제공)
그저 그래"
657,김환진,1년 전,5,"Good!!!

(Google 번역 제공)
좋은!!!"
664,Emmanuel Huey,1년 전,5,
668,허호철,1년 전,5,
669,은지,1년 전,5,
672,서창민,1년 전,5,
674,아토믹,1년 전,4,
676,정호재,1년 전,5,
